dkey,title,authors,source,type,keywords,url
d40a73ef7fe96fc2bd5954f6cc4c6132,Kompleksowe podejście do zarządzania projektami na przykładzie uczelni wyższej,"Baran, Małgorzata","Baran, M., Strojny J., (2013). Kompleksowe podejście do zarządzania projektami na przykładzie uczelni wyższej. Tom 14, Z. 12, Część I, ""Przedsiębiorczość i Zarządzanie"", ss. 247-262.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4714
1cfd98e64fd928b1d034641e2fbf1f20,Pokolenie Y - prawdy i mity w kontekście zarządzania pokoleniami,"Baran, Małgorzata","Baran, M., Kłos, M. (2014). Pokolenie Y - prawdy i mity w kontekście zarządzania pokoleniami, ""Marketing i Rynek"", Nr. 5/2014, ss. 923-929.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4713
3a907bf365c925664407d1cf07e91c0b,Rozwój zrównoważony w skali gminy,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4712
40217fb442b63516a380a2ad0828fd80,Intermentoring - korzyści zastosowania w firmie,"Baran, Małgorzata","Baran, M. (2013). Intermentoring - korzyści zastosowania w firmie. Zeszyty Naukowe 1146, Z.51, ""Organizacja i Zarządzanie"", ss-267-274.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4708
da513254bca3d8f491116532ebb3daf2,Clustering jako nowoczesna forma współpracy przedsiębiorstw,"Baran, Małgorzata","Baran, M. (2007). Clustering jako nowoczesna forma współpracy przedsiębiorstw. W A. P. Balcerzak, D. Górecka (red.), Dylematy teorii ekonomii w rzeczywistości gospodarczej XXI wieku (ss. 196-207), Toruń: Wydawnictwo Adam Marszałek.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4705
73b850576bc4e0841557cb30fc06597d,Czego muzyk-improwizator może nauczyć się od mistrza sztuk walki? Praca z qi w wewnętrznych sztukach walki oraz we współczesnej improwizacji swobodnej,"Mazur, Rafał","R. Mazur, Czego muzyk-improwizator może nauczyć się od mistrza sztuk walki? Praca z qi w wewnętrznych sztukach walki, oraz we współczesnej improwizacji swobodnej. w: Estetyka i Krytyka 29 (2/2013), Kraków 2013, ss. 153-167",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4703
4ac5bfb7b91a61002444957241b82833,Wpływ personelu na jakość usług bankowych,"Sekuła, Alicja",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4702
1e139f9888163cdbad35d7ef804380c3,Wpływ ekologicznej polityki lokalnej na działalność przedsiębiorstw,"Sekuła, Alicja","w: Współczesne problemy zarządzania przedsiębiorstwem, pod red. A. Tubielewicza, Politechnika Gdańska, Gdańsk 2002, s. 47-56",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4701
b3b24201bcf4f531346a02e452db30ef,Obrazy i obrazki religijne w aspekcie wartości,"Królikowska, Anna Małgorzata","AM Królikowska (2013), Obrazy i obrazki religijne w aspekcie wartości , ""Opuscula Sociologica"" 1(3): 17-29",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4694
acc64f70df2b81b0de38a8139586ff49,"Sobory chrześcijańskie a ""sobory"" buddyjskie. Kilka refleksji porównawczych","Szuksztul, Robert",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4689
068af2cafcb512e8a8ecc7153456faef,Formuła namu amida butsu i problem ekspresji w japońskim buddyzmie Czystej Ziemi,"Szuksztul, Robert",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4688
4f0a6cf5b8c31bca6b79473b46140e9c,Filozofia szkoły z Kioto w świetle krytyki poglądów w Brahmajala Sutcie,"Szuksztul, Robert",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4687
b72804663ecfd5ecf4de3609f3ad7407,Powierzenie wiary i praktyki. Obiektywny aspekt doktryny Shinrana na podstawie tekstu Kyōgyōshinshō,"Szuksztul, Robert",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4686
d28384bb1ebfa1716b6def207153f281,Peer Re-Production and an Extended Culture Industry. The Case of TV Content and Redistribution in Europeanizing and Globalizing Poland,"Filiciak, Mirosław","Filiciak M. & Toczyski P. (2014). Peer Re-Production and an Extended Culture Industry. The Case of TV Content and Redistribution in Europeanizing and Globalizing Poland. Studia z Etyki i Edukacji Globalnej, 1 (1), 117-135",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4671
069f6b089ede00bcc0fd1fad61c09b81,Dziesięć lat „otwartego nieba” nad Polską – implikacje dla turystyki,"Pijet-Migoń, Edyta","Pijet-Migoń E., 2014, Dziesięć lat „otwartego nieba” nad Polską – implikacje dla turystyki,",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4668
69ab7825c112d01402968341c41164df,Czeski Raj - nowy europejski geopark,"Migoń, Piotr",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4666
e71dd2f23007b3e804f5581f3c5efd19,Orientacja zadaniowa w administracji publicznej – perspektywa strategiczna,"Strojny, Jacek","Strojny, J., Baran, M. (2013). Orientacja zadaniowa w administracji publicznej – perspektywa strategiczna. Tom 14, Z. 12, ""Przedsiębiorczość i Zarządzanie"", ss. 43-55.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4664
106440c9993f9ff3511f6ad0dc6423eb,"Komentarz do artykułu ""Studia gejowsko-lesbijskie: reaktywacja"" dra Samuela Nowaka","Majka, Rafał",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4649
460a028a27a22db3f724e1ecea30fa12,Kompetencje negocjacyjne jako warunek skutecznego zarządzania zasobami ludzkimi,"Kowalczyk, Elżbieta","E. Kowalczyk, Kompetencje negocjacyjne jako warunek skutecznego zarządzania zasobami ludzkimi, (red.) J. Skalik, J. Kacała,Współczesne uwarunkowania i metody wspomagania procesu zarządzania zmianami, Wydawnictwo Uniwersytetu Eknomicznego we Wrocławiu, Wrocław 2013 .",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4638
fbd71040fb149513d5f09b9c1ad85ae0,Wpływ kryzysu ekonomicznego na budżety obronne państw Unii Europejskiej,"Zieliński, Tadeusz",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4633
d2454ade81c5c1416b5dff4191f6c098,Przegląd sojuszniczych zdolności obronnych z obszaru lotnictwa w kontekście inicjatywy Smart Defence,"Zieliński, Tadeusz",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4632
8ba32dd1542da2df956578df17ef4294,Analiza efektywności edukacji na przykładzie podregionu pilskiego - wkład do samorządowej polityki społecznej,"Polcyn, Jan","Analiza efektywności edukacji na przykładzie podregionu pilskiego - wkład do samorządowej polityki społecznej w: Bugajski, T (red.), Polityka społeczna i jej wpływ na rozwój gospodarczy województwa wielkopolskiego. Zarys problematyki",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4628
77fd109213e3fa2f87504d0f4a6e3dc9,"Korzenie kulturowe bohaterów filmu ""Mała Syrenka""","Morys-Twarowski, Michael","Michael Morys-Twarowski, Korzenie kulturowe bohaterów filmu ""Mała Syrenka"", ""Ex Nihilo. Periodyk Młodych Religioznawców"", 2011, nr 1 (5), s. 39-48",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4622
cab56d35e5d77254b7e40d383b5e4f2c,Formy stosunków sąsiedzkich w wiejskiej społeczności lokalnej - na przykładzie miejscowości Trąbki,"Woźniak, Olga","O. Woźniak (2012), Formy stosunków sąsiedzkich w wiejskiej społeczności lokalnej - na przykładzie miejscowości Trąbki [W:] Miejsca, mieszkania, dzielnice, red. M. Kowalewski, Szczecin: ZAPOL, s. 113-132",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4619
dc074febe3a165d2aaca97241057b348,Bezdomność dworcowa jako typ mieszkalnictwa nieformalnego. Próba analizy funkcjonalnej zamieszkania Dworca Głównego w Szczecinie,"Sadłowski, Grzegorz","G. Sadłowski (2012), Bezdomność dworcowa jako typ mieszkalnictwa nieformalnego. Próba analizy funkcjonalnej zamieszkania Dworca Głównego w Szczecinie [w:] Miejsca, mieszkania, dzielnice. Szczecin i wybrane miejscowości województwa zachodniopomorskiego w badaniach młodych socjologów, red. M. Kowalewski, Szczecin: Zapol, s. 9-25",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4618
75a3e4dcd79704c98140b99e321ff23c,Ciągłe doskonalenie zarządzania wiedzą w organizacji w świetle wybranych modeli dojrzałości KMMM,"Wyrozębski, Paweł","Wyrozębski P., Ciągłe doskonalenie zarządzania wiedzą w organizacji w świetle wybranych modeli dojrzałości KMMM [w] Nauki ekonomiczne w XXI wieku. Stan obecny i perspektywy rozwoju., pr. zb. pod red. R. Bartkowiak, P. Wachowiak, Oficyna Wydawnicza SGH, Warszawa 2014, s. 491-503",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4615
264ba500b31d8fc81a6f663670b6b038,Przedsiębiorczość w sektorze publicznym w Polsce na przykładzie rynku edukacyjnego,"Polcyn, Jan",unknown_source,info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4570
018008a11804fc119a97bc66e04e9466,Koncepcje „pieriemyczki” a problematyka bezpieczeństwa energetycznego. Rola Rosji na europejskim rynku gazowym,"Sikora-Gaca, Małgorzata",unknown_source,info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4565
143446d27973af7aedce9daa435dccb7,"Opowiadać dalej - fanfiki, mashupy, uniwersa - alternatywa i konwergencja","Perzyńska, Anna","Perzyńska, A. (2013). Opowiadać dalej - fanfiki, mashupy, uniwersa - alternatywa i konwergencja, w: Problemy konwergencji mediów, M. Kaczmarczyk, D. Rott (red.), Sosnowiec-Praga: Oficyna Wydawnicza „Humanitas”, ss. 81-91.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4559
bfcf0de89e0f5a5a0a87cf15cda818ec,Konwergencja mediów katolickich w Polsce,"Guzek, Damian","Guzek, D. (2012). Konwergencja mediów katolickich w Polsce, w: Konwergencja mediów masowych i jej skutki dla współczesnego dziennikarstwa, Tom 2, M. Gierula, P. Szostok (red.), Katowice: Wydawnictwo Uniwersytetu Śląskiego w Katowicach, ss. 227-240.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4558
32ea8cf6d59e11e7c2ce7969febb9c36,Edurozrywka - przyczynek do opisu zjawiska,"Piechota, Magdalena","Piechota, M. (2010). Edurozrywka - przyczynek do opisu zjawiska, w: Teorie komunikacji i mediów 2, M. Graszewicz, J. Jastrzębski (red.), Wrocław: Oficyna Wydawnicza ATUT.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4557
4fdde85d28ac40a09f4cda421b1d7243,Pogoń za opowieścią,"Jankowiak, Daria",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4556
450a25ba3950ca05d8480065025fbad1,Świat wartości fanów fantasy w świetle ich praktyk (para)literackich. Perspektywy badawcze,"Roszczynialska, Magdalena","Roszczynialska, M. (2011). Świat wartości fanów fantasy w świetle ich praktyk (para)literackich. Perspektywy badawcze, w: Oblicza nowych mediów, A. Ogonowska (red.), Kraków: Wydawnictwo Wyższej Szkoły Zarządzania i Bankowości w Krakowie, ss. 11-30.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4554
e78f48b9637b1dcb6815932548346139,Internet a rozwój społeczności fanowskich na przykładzie polskich fanów serialu Star Trek,"Juza, Marta","Juza, M. (2011). Internet a rozwój społeczności fanowskich na przykładzie polskich fanów serialu Star Trek, w: „Stare” media w obliczu „nowych”, „nowe” w obliczu „starych”, K. Pokorna-Ignatowicz, J. Bierówka (red.), Kraków: Krakowskie Towarzystwo Edukacyjne – Oficyna Wydawnicza AFM, ss. 147-164.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4553
f6d78043d9260b521769e83538619c0e,"Poprawić Gwiezdne Wojny, czyli estetyka wobec zjawiska fan edit. Z rozważań nad obecnością prosumentów we współczesnej kulturze filmowej i audiowizualnej","Żaglewski, Tomasz","Żaglewski, T. (2011). Poprawić Gwiezdne Wojny, czyli estetyka wobec zjawiska fan edit. Z rozważań nad obecnością prosumentów we współczesnej kulturze filmowej i audiowizualnej, w: Konteksty sztuki – Konteksty estetyki. Medium a doświadczenie, A. Drzał-Sierocka, M. Skrzeczkowski (red.), Łódź: Wydawnictwo Officyna, ss. 97-107.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4552
59eb071c04fa41e21968306b307c2f9d,Blogi przykładem dziennikarstwa internetowego w dobie konwergencji mediów,"Kornacka, Monika","Kornacka, M. (2012). Blogi przykładem dziennikarstwa internetowego w dobie konwergencji mediów, w: Konwergencja mediów masowych i jej skutki dla współczesnego dziennikarstwa, Tom 2, M. Gierula, P. Szostok (red.), Katowice: Wydawnictwo Uniwersytetu Śląskiego w Katowicach, s. 313-326.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4551
92aa97041c178752f884e853d6795149,Internet religijny a religijność internetowa: eksploracja pola badawczego,"Hanas, Zenon","Hanas, Z. (2013). Internet religijny a religijność internetowa: eksploracja pola badawczego, w: Media w transformacji, A. Gralczyk, K. Marczyński SAC, M. Przybysz (red.), Warszawa: Dom Wydawniczy Elipsa, ss. 25-42.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4550
4abac4c60f407417c05f8b4250c8d8a1,"Tłumacz sądowy: prawnik, psychiatra, reżyser czy aktor?","Nartowska, Karolina","Nartowska, Karolina (2012) Tłumacz sądowy: prawnik, psychiatra, reżyser czy aktor? In: P. Janikowski (ed.): Tłumaczenie Ustne - Teoria, Praktyka, Dydaktyka. Stare problemy, nowe metody. Częstochowa: Wydawnictwo WSL, 139-158.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4544
1dcf606e3b24974934b906ffe1340fb2,Etyka tłumacza sądowego na sali rozpraw,"Nartowska, Karolina","Nartowska, Karolina (2013) Etyka tłumaczy sądowych na sali rozpraw. Comparative Legilinguistics. International Journal for Legal Communication 14, 159-168.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4543
a42ca1162a0c808b999491d037582f90,Tłumacz i działanie translatorskie w sądzie,"Nartowska, Karolina","Nartowska, Karolina (2013) Tłumacz i działanie translatorskie w sądzie. In: Comparative Legilinguistics. International Journal for Legal Communication 13, 115-126.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4542
fc033aab53e8946e220e1afd201628fb,Edukacja medialna i informacyjna w szkole. O analizie programów nauczania,"Piotrowska, Renata","Piotrowska, R., Rozkosz, E. (2014). Edukacja medialna i informacyjna w szkole. O analizie programów nauczania, w: Współczesne oblicza komunikacji i informacji. Problemy, badania, hipotezy, E. Głowacka, M. Kowalska, P. Krysiński (red.), Toruń: Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, ss. 393-405.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4549
e691e959944dc00eb2c22a0b21448013,Działalność Kościoła katolickiego w Internecie. Nowe formy ewangelizacji,"Stefanowicz, Karolina","Stefanowicz, K. (2014). Działalność Kościoła katolickiego w Internecie. Nowe formy ewangelizacji, w: Kreowanie przestrzeni społecznej w cyfrowym świecie, M. Łyszczarz, S.M, Marcinkiewicz, M. Sokołowski (red.), Toruń: Wydawnictwo Adam Marszałek, ss. 237-251.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4548
b1b2f290160cdc36ede79d63a8c7b1af,Perspektywy Rozwoju kultury popularnej w obliczu nowych mediów,"Juza, Marta","Juza, M. (2011). Perspektywy Rozwoju kultury popularnej w obliczu nowych mediów, w: Oblicza nowych mediów, A. Ogonowska (red.), Kraków: Wydawnictwo Wyższej Szkoły Zarządzania i Bankowości w Krakowie, ss. 11-30.",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4546
e67fbc2afa593ff63e331cf2d0978624,Wpływ transformacji gospodarczej na proces formowania elit biznesu w państwach Kaukazu Południowego (wybrane aspekty),"Sikora-Gaca, Małgorzata",unknown_source,info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4541
740c2f4d7a994d10b4ddd2f5d0ba0938,"„Jako pierwszą tkam ciszę”. O procesie twórczym w poezji S.H. Watsjajana, „Agjeja”","Zapart, Jarosław","Jarosław Zapart, „Jako pierwszą tkam ciszę”. O procesie twórczym w poezji S.H. Watsjajana, „Agjeja”, „Atma” 1 (2013), s. 1–22",info:eu-repo/semantics/article,[],https://depot.ceon.pl/handle/123456789/4539
2ece26382db5de5ce592f797990a0141,Regionalne strategie rozwoju a realizacja koncepcji zrównoważonej turystyki,"Nowak, Stefan","Regionalne strategie rozwoju a realizacja koncepcji zrównoważonej turystyki; Stefan Nowak, Agnieszka Franczak; W: Ekonomiczno-organizacyjne problemy działalności turystycznej w regionach; red nauk. Stefan Nowak; Wydawnictwo Akademii Wychowania Fizycznego w Katowicach; Katowice 2013. S. 63-77; ISBN 978-83-64036-24-8",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4535
83abfcd5defa0a7a825b1873fd9a24b5,Globalizacja i światowy kryzys jako determinanty ruchu turystycznego w Polsce i na świecie,"Nowak, Stefan","Globalizacja i światowy kryzys jako determinanty ruchu turystycznego w Polsce i na świecie, Stefan Nowak, Aneta Herbuś; W: Ekonomiczno-organizacyjne problemy działalności turystycznej w regionach; red nauk. Stefan Nowak; Wydawnictwo Akademii Wychowania Fizycznego w Katowicach; Katowice 2013. S. 7-26; ISBN 978-83-64036-24-8",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4534
e807187b5278667cd1b5768cf839fab7,Rola samorządu terytorialnego w zagospodarowaniu terenów turystycznych i rekreacyjnych,"Ulfik, Agnieszka","Rola samorządu terytorialnego w zagospodarowaniu terenów turystycznych i rekreacyjnych; Agnieszka Ulfik, Ewa Nowak; W: Ekonomiczno-organizacyjne problemy działalności turystycznej w regionach; red nauk. Stefan Nowak; Wydawnictwo Akademii Wychowania Fizycznego w Katowicach; Katowice 2013. S. 116-131; ISBN 978-83-64036-24-8",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4533
0b35ca8a81c75cf1c2c447b95d9c8216,Analiza wybranych elementów sektora turystycznego mających wpływ na rozwój województwa śląskiego,"Szopa, Romuald","Analiza wybranych elementów sektora turystycznego mających wpływ na rozwój województwa śląskiego; Romuald Szopa, Agnieszka Ulfik, Katarzyna Ulfik; W: Ekonomiczno-organizacyjne problemy działalności turystycznej w regionach; red nauk. Stefan Nowak; Wydawnictwo Akademii Wychowania Fizycznego w Katowicach; Katowice 2013. S. 116-131; ISBN 978-83-64036-24-8",info:eu-repo/semantics/bookPart,[],https://depot.ceon.pl/handle/123456789/4532
